[2024-10-15 04:38:19] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-15 04:38:19] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-15 04:38:19] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-15 04:39:37] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-15 04:39:37] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-15 04:39:37] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-15 04:39:37] [class-ss-setup-task.php:33] Creating archive directory: G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099\
[2024-10-15 04:39:38] [class-ss-setup-task.php:72] Adding origin URL to queue: http://portfolio/
[2024-10-15 04:40:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df23566be7-fjDW4c.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse-shrink.min.css
[2024-10-15 04:40:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:21] [class-ss-page.php:119] Checking Content Identical:2f497c34ef82731df3cd8e9f4ad97046faa4e881===. Value: FALSE
[2024-10-15 04:40:21] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.css
[2024-10-15 04:40:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:9; Total: 573
[2024-10-15 04:40:21] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df235eda62-CVDX4t.tmp
[2024-10-15 04:40:21] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.css?simply_static_page=42
[2024-10-15 04:40:21] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.css?simply_static_page=42
[2024-10-15 04:40:21] [class-ss-url-fetcher.php:103] Filesize: 360 bytes
[2024-10-15 04:40:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.css
[2024-10-15 04:40:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df235eda62-CVDX4t.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.css
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:22] [class-ss-page.php:119] Checking Content Identical:84088f6762bfecd307665a6f1247c93308fbba56===. Value: FALSE
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.min.css
[2024-10-15 04:40:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:8; Total: 573
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df23608037-1Tl1wZ.tmp
[2024-10-15 04:40:22] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.min.css?simply_static_page=43
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.min.css?simply_static_page=43
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:103] Filesize: 318 bytes
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.min.css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df23608037-1Tl1wZ.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.min.css
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:22] [class-ss-page.php:119] Checking Content Identical:f542c08918c035480e8de6785ec9d32336c23313===. Value: FALSE
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.css
[2024-10-15 04:40:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:7; Total: 573
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df23618af8-UzuLJS.tmp
[2024-10-15 04:40:22] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.css?simply_static_page=44
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.css?simply_static_page=44
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:103] Filesize: 349 bytes
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df23618af8-UzuLJS.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.css
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:22] [class-ss-page.php:119] Checking Content Identical:a04a848c0af699962fd62d4b837722b87b5972d0===. Value: FALSE
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.min.css
[2024-10-15 04:40:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 573
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df2362cca9-Xyk909.tmp
[2024-10-15 04:40:22] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.min.css?simply_static_page=45
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.min.css?simply_static_page=45
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:103] Filesize: 306 bytes
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.min.css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df2362cca9-Xyk909.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.min.css
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:22] [class-ss-page.php:119] Checking Content Identical:c6724da9f417db70c6058a5cd803a3337627dfd5===. Value: FALSE
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.css
[2024-10-15 04:40:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 573
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df2363f9c0-yCbQU9.tmp
[2024-10-15 04:40:22] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.css?simply_static_page=46
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.css?simply_static_page=46
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:103] Filesize: 228 bytes
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df2363f9c0-yCbQU9.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.css
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:22] [class-ss-page.php:119] Checking Content Identical:9f1e798287c8823d02dec9596ef04b221642b844===. Value: FALSE
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.min.css
[2024-10-15 04:40:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 573
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df2364ece0-sx830f.tmp
[2024-10-15 04:40:22] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.min.css?simply_static_page=47
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.min.css?simply_static_page=47
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:103] Filesize: 208 bytes
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.min.css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df2364ece0-sx830f.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.min.css
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:22] [class-ss-page.php:119] Checking Content Identical:bcacf78c3c86ae4f8cf95248b5859070327aa5e6===. Value: FALSE
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css
[2024-10-15 04:40:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 573
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df23660ff7-3EkSbx.tmp
[2024-10-15 04:40:22] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css?simply_static_page=48
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css?simply_static_page=48
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:103] Filesize: 226 bytes
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df23660ff7-3EkSbx.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:22] [class-ss-page.php:119] Checking Content Identical:e356821711739bf18e2cca7d24b146096e2a6df7===. Value: FALSE
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css
[2024-10-15 04:40:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 573
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df2366f4ed-cpY9IW.tmp
[2024-10-15 04:40:22] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css?simply_static_page=49
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css?simply_static_page=49
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:103] Filesize: 205 bytes
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df2366f4ed-cpY9IW.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:22] [class-ss-page.php:119] Checking Content Identical:d24239ce3368865de4cec69f92452f02efddf77e===. Value: FALSE
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css
[2024-10-15 04:40:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 573
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df236a6fc6-NdVsF5.tmp
[2024-10-15 04:40:22] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css?simply_static_page=50
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css?simply_static_page=50
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:103] Filesize: 262 bytes
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css
[2024-10-15 04:40:22] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df236a6fc6-NdVsF5.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:22] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:22] [class-ss-page.php:119] Checking Content Identical:866924292c7de26caba765a1dca28dff940cc29c===. Value: FALSE
[2024-10-15 04:40:22] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 0 of 573 pages/files
[2024-10-15 04:40:22] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-10-15 04:41:34] [class-ss-archive-creation-job.php:384] Error: (1) Maximum execution time of 120 seconds exceeded in <b>G:\AZ Website New\wp-includes\class-wpdb.php</b> on line <b>2344</b>
[2024-10-15 04:41:34] [class-ss-archive-creation-job.php:324] Status message: [error] Error: (1) Maximum execution time of 120 seconds exceeded in <b>G:\AZ Website New\wp-includes\class-wpdb.php</b> on line <b>2344</b>
